,0,1,2,3,4,5,6,7
91,-5.13401696830987,6.655884272884577,12.913512930274,11.44598734006285,0.264420211315155,24.9602216258645,6.7861402016133,24.57247772812843
92,19.6292986795306,4.6036927178502,10.62791343033313,17.598921008408,7.2561467718333,24.77620836347341,0.1098589748144149,8.94106490630656
93,5.50389712303876,5.99930030107498,11.70343384332954,7.39482924342155,-22.6303036622703,16.2895728945732,-4.27694212086498,12.2594229876995
94,9.11077891290187,4.32508311234414,0.46890597045421,7.150620717555284,-37.3141478896141,-2.937608318403363,1.64565448462963,-9.31924171745777
95,-5.478632196784019,-2.880164142698049,-0.92324660718441,6.48358418047428,25.09006326645612,6.50958392210304,2.68568552285432,4.16636664420366
96,5.61601574718952,-1.875939571298658,9.36507917940616,1.231853328645229,-5.0523818694055,-4.99569348990917,8.574781447649,13.25861079990863
97,-6.60744104487821,-1.94302761554718,8.12490478903055,4.41444525122642,35.8359186947345,-3.864162646234035,10.46572550013661,10.68771264702081
98,-1.310074672102928,-4.06677558086812,4.5897667985409,-6.3518127426505,-56.60171023011207,12.79005017317831,7.72232841560617,-9.6760659590363
99,-8.56817799806594,2.391326108016073,-0.57092960178852,6.437354944646358,34.527316856198,3.153733287006616,3.978974916040897,-3.29202213138341
100,-4.00200750678777,-3.373135916772298,0.482523366808891,-3.8688963577151,8.54929691553115,-2.016143515706062,-2.242219857871532,16.31593696773052
101,1.428916275501251,3.318478129804134,0.3464049324393272,-1.552155181765556,91.270091645419,-3.55426195217296,3.413690239191055,4.62976313033141
102,0.1289068162441253,2.756117619574,-1.697892919182777,6.79902597516775,-6.98043145611882,-5.03114238381385,-2.7233938537538,-5.1344314366579
103,-6.97272048145532,2.338564477860927,0.398278921842575,-1.087835125625133,0.27303731441497,1.982980724424123,8.3915631622076,-1.741449002176523
104,20.1773132550297,0.865895062685012,3.531838953495025,-6.92224606871604,1.686865206807851,7.90944861248135,10.22687572240829,-16.65839029848575
105,22.5464798137545,-1.760239684954285,-0.1415643617510795,1.38727597892284,-2.76620844006538,5.66638296283781,10.21358416974544,5.63083731010556
106,18.514773260802,-3.347032286226749,7.24898935481905,11.56102781742811,9.67198194004595,-8.0919210761785,3.1407446116209,-7.71944869682192
107,-1.202046528458595,-2.999183097854256,3.127052761614322,7.62777877599,21.77198836486786,-8.0505589107051,1.324194837361574,5.96845453977584
108,7.11539569124579,4.57766113430261,2.9068211838603,-1.26663960516452,2.74676152318716,7.033019289374351,-0.262278497219085,5.89970510452985
109,-11.449742808938026,5.224857764318585,3.263858065009117,-1.3155066780745983,-28.519200764596462,-8.316595158539712,1.3437659591436386,-4.064808398485184
