,0,1,2,3,4,5,6,7
51,2279.35877728462,2733.510794445872,2834.160016648471,3103.66301372647,2852.47395132482,2991.53424233011,2858.15515577048,2697.2453354299
52,2064.053520739078,2545.224382989108,2701.66304656863,2931.069435641169,2647.900612927973,2929.85468594171,2700.82750709354,2560.112316936254
53,1835.41594776511,2314.630087293684,2481.21410068869,2648.290710449218,2493.51272130012,2568.520817704498,2384.77838531136,2378.048995546996
54,1742.336989760398,2203.15830170363,2264.015768781304,2554.088985117152,2296.20311399642,2454.752960653975,2315.80190169066,2132.576461486518
55,1618.006470672786,2047.93397027254,2110.997407853603,2371.80867761373,2141.683187127113,2324.01412779092,2154.554680464789,1989.986055627465
56,1469.576914262026,1845.397663224488,1934.097775623202,2144.76084100082,2013.16310793161,2209.634799987077,1925.09084692597,1903.121235856786
57,1313.483912996947,1666.8252108395,1753.152595430612,1966.6597621589,1854.571662589907,1992.249453566968,1700.903402566909,1658.65474833548
58,1199.742501424625,1473.43419950362,1527.252249844372,1813.721880644559,1655.922677099704,1839.38443302176,1534.592331923544,1611.398640239611
59,1099.604680549353,1351.032105527818,1413.071480154991,1651.5965542811,1482.1750113815,1631.88010179996,1417.620608404278,1365.33156435936
60,998.23026561737,1245.655671246349,1349.254736319184,1581.7436616607,1349.572096742689,1552.692950189113,1322.561967052519,1248.783607028424
61,897.43825057335,1116.249134557321,1141.11371360719,1403.40648882836,1229.228356093168,1363.81362349819,1154.412202239036,1075.976218372583
62,786.976322114467,1006.151558702811,1049.69838631153,1224.711366415023,1115.913083605468,1301.630117371678,1026.215512707829,998.131402879953
63,710.682134091854,943.16845498979,922.807688862085,1169.24334196001,1013.924062930047,1202.057109624147,921.694787042215,907.303303498774
64,615.175698570907,771.961723133921,813.797888308763,1028.22262052074,922.00522005558,1099.41243854165,797.825614064931,803.580646216869
65,574.985725898295,754.06575407087,732.946177497506,892.891542941331,830.839158996939,993.960608690977,743.133004672825,726.7813119255
66,505.75075546652,677.619680933654,668.465906113386,821.610228724777,746.641303449869,848.98373779654,661.648865625262,647.95122427307
67,408.9391939686611,570.463910333812,553.327965676784,680.988401785492,682.741036228835,802.099250718951,565.68011467158,514.954237747937
68,379.540384121239,520.57777191326,503.493618547916,703.736278489232,615.607827156782,741.155183270573,507.1173820868134,476.110824629664
69,382.775333777535,455.908952709287,450.8285570442676,585.243755348026,516.55056599527,640.378503628075,383.5090872123837,392.7902478128671
70,335.008296996355,420.346869247034,401.0809217691421,544.758106298744,488.0538329556584,584.70727469027,378.4423644840717,406.41125945746
71,290.568012103438,370.678450390696,345.3479952514171,456.484865050762,426.192195262759,528.183146774768,324.406697086989,344.5285607874393
72,242.9506010767072,338.665936529636,313.781025752425,450.7329046633094,369.146218121051,497.9450930655002,308.5034176036715,282.9457525014877
73,192.073545273393,276.6763918101787,237.1361691132187,382.6830412279814,348.0936926379,427.999732520431,245.945872541517,208.68433517403
74,221.241392947733,240.4250239692628,225.0331989564001,347.845800954848,246.2759125924203,377.408267974853,148.7139011211693,201.2804206460714
75,181.717977308668,214.9235064461827,218.6024868637323,248.0375946871936,231.8242641864344,347.0009014755487,163.615975283086,147.9343601092696
76,152.9098728653043,184.5767173245549,145.995072647929,222.8937478587031,184.5054480992257,272.3656647186726,155.3046302944421,148.2396033722907
77,116.397835036739,161.8782078176736,141.919257730245,216.9887573421001,172.0292145200073,252.2767074145376,158.7645652070641,126.7044052127748
78,80.8375317305326,141.6338352784514,78.3635707715293,185.478580020368,152.5643520317971,192.9327969625592,107.5946290493011,122.7863125391304
79,91.9005962647497,132.7020974755287,109.5017639882862,173.9160875752568,141.0855854675173,172.62878598272,90.5139332674443,114.3724716156721
80,68.2113348469138,72.004263209179,106.0901041235774,123.6212521940469,94.2871306240558,150.2167323511093,87.3410917446017,94.118717812001
81,45.73806188628077,89.1823272407054,66.7016606405377,125.117754017934,106.6986826285719,127.0976880937814,66.127940788865,69.7169463858008
82,43.3227986264973,69.2957876771688,42.70678631216287,113.8352508246898,79.0879401713609,128.8619036972522,55.60487124882638,37.2804145812988
83,62.85562521219253,62.6542063988745,9.88269793801009,83.4414571130182,82.4581592679023,87.8060772269964,30.13579691201448,66.6392249315977
84,50.0543904043734,50.6382426097989,43.16644167527556,99.1147734224796,42.688843771815,86.9666811600327,33.0644787475466,37.5782919004559
85,6.63993236422538,24.00442738085985,25.13939866609871,56.6706253699958,45.0085043497383,64.2789063584059,22.12920201849192,28.54130939021706
86,43.0260718427598,36.7097561061382,42.86214231140911,58.3319689631462,33.893540450371,64.9628279618918,13.92304112773854,36.3901256918907
87,39.3347411546856,35.3485160730779,23.03393746167421,45.4591525271534,35.55638033151626,71.3785807676613,14.2722683437168,-6.04648665618151
88,9.4433776885271,37.3235884774476,11.7680948749184,33.7239192938432,27.07816913723945,55.2084596343338,18.8527038935571,6.7858904767781
89,34.2941625118255,29.38083525002002,11.7425522208213,29.04628815501928,23.22146978974342,19.02262669242918,5.12521815299987,0.89350782893598
90,-1.41859185695648,16.2500914353877,-9.84088816680014,23.83331834804266,29.9185768514871,42.85271388292312,2.529964961111545,-4.81705904752016
91,11.91143801808357,17.65538673102855,8.9317365810275,24.57807339727878,38.3202854413539,18.54857440292835,9.0890107881277,1.913456141948
92,15.01714509772136,-3.081171445548534,17.13128882134333,14.76510828733444,14.79468207806348,15.5902739316225,5.7710587531328,2.664603188633918
93,8.44121510535478,7.6109511815011,9.14257818460464,9.40759026911109,5.22407349199056,8.24093774706125,4.810671857092529,-16.39871580712497
94,-5.88839690573513,4.98544477298855,-9.54019710421562,-16.04214613931253,1.866350129246711,6.89174981415271,2.75715617835521,10.58076019585132
95,-30.7602383196353,10.41526170819997,13.77269788831472,5.2060559354722,2.13960987329483,10.48653524369001,7.47230018302798,-2.205877140164375
96,-5.43554118275642,8.04068171977996,7.03014739602804,-6.77537807077169,1.778490828350186,4.415463244542479,-2.43165906146168,-7.99689484387636
97,23.31151404976844,12.89085710048675,4.23459664732217,18.62958230823278,-0.4695050865411758,0.682276871055364,8.01687118411064,-11.38826477527618
98,2.754392974078655,-4.6595910824835,-12.03297674283385,-5.9540000911802,-1.513389721512794,4.76878090947866,-1.517922308295965,7.393099039793014
99,14.66880009695887,1.88439525850117,-11.9629560896428,0.2544746249914169,-6.47246891404211,9.6895403638482,2.303586866706609,-5.37218192219734
100,4.62460862100124,1.156250182539224,7.06252791173756,1.165047034621238,-20.06201038509607,-3.10625509917736,-4.06448585540056,5.2977392822504
101,-16.61145262047648,-6.2457929402589,-7.43695041909813,-0.657405972480773,-6.02093552052974,8.959217146039,1.530261225998401,-2.04236055910587
102,-14.18510235846042,-1.569214843213558,4.21088673733174,-4.968210000544786,-8.3860317328944,-10.6426244303584,-4.08616058900952,2.319137372076511
103,9.58116572350263,-7.076935656368732,10.94856398378033,-2.58947720378637,2.536255601793527,-3.67984365671873,2.028634943068027,-13.25715170800685
104,3.52671467373147,8.69644324481487,-9.90420174598693,1.448376193642616,4.493601113557815,3.5101025076583,-4.39509947970509,-0.475329879671335
105,-4.08391596190631,-0.427856497466564,-0.3414930552244186,0.267446171492338,3.39499037340283,3.85163937509059,3.266984429210424,0.1051134839653968
106,1.25627801567316,-9.10178788751363,7.77479757368564,-0.3586361967027187,11.09004289656877,-4.85693117603659,0.842749498784542,-2.743677735328674
107,-28.20403057709336,-6.28648213669657,-2.54457024484872,-8.77129385620355,8.97518208622932,1.947114169597625,6.2183019146323,6.144256711006164
108,32.6035850867629,-1.97925139218568,-5.64780271053314,0.293579865247011,5.99967851489782,-2.73773444443941,2.775339782238006,0.743372544646263
109,21.56769371032715,3.586093597114086,11.88630798459053,15.637747641652822,9.870452366769314,3.0247690230607986,-0.3526087701320648,3.7616134732961655
